,Magnitude,Scale,Time,Latitude,Longitude
2780,3,ML,2010-04-27T03:08:57.000000Z,40.21,19.96
2781,3.5,ML,2010-04-24T05:15:28.000000Z,40.32,19.54
2782,3.3,ML,2010-04-19T07:41:24.190000Z,37.976,14.296
2783,3.2,ML,2010-04-18T04:03:24.020000Z,38.428,13.067
2784,3.2,ML,2010-04-15T20:05:47.130000Z,39.351,17.216
2785,3.1,ML,2010-04-15T16:02:46.060000Z,38.447,15.506
2786,3.5,ML,2010-04-13T18:41:56.000000Z,43.81,19.12
2787,3.3,ML,2010-04-13T12:12:14.340000Z,39.347,17.146
2788,3,ML,2010-04-08T12:35:43.850000Z,43.614,13.204
2789,3.4,ML,2010-04-04T15:40:27.850000Z,39.349,16.816
2790,3.4,ML,2010-04-03T00:05:13.240000Z,37.779,15.127
2791,4,ML,2010-04-02T20:04:45.100000Z,37.797,15.151
2792,3.2,ML,2010-03-25T17:30:17.900000Z,40.028,15.857
2793,3,ML,2010-03-22T17:54:11.000000Z,44.25,18.01
2794,3.7,ML,2010-03-18T17:28:25.860000Z,43.826,19.256
2795,3.1,ML,2010-03-17T11:01:11.370000Z,38.565,14.726
2796,3,ML,2010-03-10T02:52:13.920000Z,40.627,15.688
2797,3.2,ML,2010-03-08T19:11:35.170000Z,36.246,12.407
2798,3.3,ML,2010-03-03T09:26:39.200000Z,39.166,15.537
2799,3,ML,2010-02-28T02:23:39.290000Z,39.182,15.436
2800,3.2,ML,2010-02-27T08:52:28.310000Z,37.788,14.151
2801,3,ML,2010-02-26T16:38:48.950000Z,35.288,13.175
2802,3.8,ML,2010-02-25T06:22:04.280000Z,41.307,19.782
2803,3.1,ML,2010-02-24T17:21:20.280000Z,38.9,15.209
2804,3.4,ML,2010-02-22T02:37:01.750000Z,43.437,17.622
2805,3.1,ML,2010-02-20T22:47:59.940000Z,44.185,12.284
2806,3.4,ML,2010-02-19T08:39:26.930000Z,38.544,15.374
2807,3.4,ML,2010-02-17T18:38:40.000000Z,40.13,19.72
2808,3.7,ML,2010-02-16T06:42:15.980000Z,35.148,14.086
2809,3.4,ML,2010-02-14T04:20:10.170000Z,42.197,15.925
2810,3,ML,2010-02-13T06:10:14.300000Z,38.812,17.908
2811,4.8,ML,2010-02-11T02:25:51.390000Z,42.204,19.509
2812,3.8,ML,2010-02-09T16:17:11.000000Z,43.29,19.39
2813,3,ML,2010-02-09T02:51:54.680000Z,36.427,13.441
2814,3.5,ML,2010-02-08T07:23:57.840000Z,39.498,16.771
2815,3.3,ML,2010-02-05T04:06:10.000000Z,40.09,19.84
2816,3.3,ML,2010-02-03T11:16:45.670000Z,43.13,13.434
2817,3.2,ML,2010-02-03T07:53:55.760000Z,43.129,13.437
2818,3.2,ML,2010-02-01T11:41:29.890000Z,38.465,13.192
2819,3.2,ML,2010-02-01T01:42:00.430000Z,40.623,15.709
2820,3.4,ML,2010-01-31T21:21:30.510000Z,42.268,13.417
2821,3.3,ML,2010-01-29T12:47:42.000000Z,38.1,19.73
2822,3.4,ML,2010-01-26T06:13:28.790000Z,43.711,16.754
2823,3.5,ML,2010-01-22T12:30:50.780000Z,42.239,13.52
2824,3.1,ML,2010-01-17T11:44:34.310000Z,42.635,13.32
2825,3.8,ML,2010-01-16T05:52:27.000000Z,42.63,18.94
2826,3.7,ML,2010-01-16T05:43:58.000000Z,42.66,19.03
2827,3,ML,2010-01-15T19:13:31.960000Z,42.935,13.266
2828,3.5,ML,2010-01-15T16:29:48.860000Z,38.785,14.059
2829,3,ML,2010-01-15T08:31:13.920000Z,38.578,15.467
2830,3,ML,2010-01-12T12:58:54.800000Z,39.402,14.626
2831,3.4,ML,2010-01-12T12:32:47.600000Z,39.51,14.426
2832,3,ML,2010-01-12T08:07:16.350000Z,43.125,13.433
2833,3,ML,2010-01-11T22:15:45.400000Z,37.739,15.149
2834,3.1,ML,2010-01-10T12:37:38.190000Z,43.117,13.442
2835,4,ML,2010-01-10T08:33:35.640000Z,43.119,13.445
2836,3.8,ML,2010-01-09T14:24:37.420000Z,39.381,14.736
2837,3.8,ML,2010-01-08T17:43:12.850000Z,39.772,15.664
2838,3.5,ML,2010-01-05T19:47:56.020000Z,37.834,14.566
2839,3.1,ML,2010-01-01T22:01:12.960000Z,39.196,16.293
2840,3,ML,2009-12-29T19:57:27.510000Z,37.483,15.653
2841,3.6,ML,2009-12-24T09:11:54.910000Z,43.675,17.255
2842,3,ML,2009-12-23T16:02:10.870000Z,37.786,14.955
2843,3,ML,2009-12-23T14:27:40.670000Z,37.783,14.936
2844,3.6,ML,2009-12-23T14:24:42.470000Z,37.792,14.946
2845,3.4,ML,2009-12-22T12:09:35.160000Z,41.037,16.444
2846,3.4,ML,2009-12-19T18:08:33.940000Z,37.79,14.968
2847,3.2,ML,2009-12-19T17:24:36.120000Z,37.787,14.962
2848,3.1,ML,2009-12-19T15:40:00.550000Z,37.782,14.947
2849,3.2,ML,2009-12-19T14:37:33.270000Z,37.788,14.955
2850,3,ML,2009-12-19T14:11:04.030000Z,37.784,14.947
2851,3.2,ML,2009-12-19T14:02:31.110000Z,37.784,14.946
2852,3.6,ML,2009-12-19T12:43:11.390000Z,37.787,14.962
2853,3.2,ML,2009-12-19T12:35:40.910000Z,37.772,14.953
2854,4.4,ML,2009-12-19T09:01:16.460000Z,37.782,14.974
2855,3.7,ML,2009-12-19T08:24:57.910000Z,37.769,14.942
2856,3,ML,2009-12-19T08:03:05.120000Z,37.743,14.886
2857,3.5,ML,2009-12-19T08:01:11.530000Z,37.772,14.934
2858,3.1,ML,2009-12-19T07:58:26.160000Z,37.786,14.933
2859,3.5,ML,2009-12-19T07:42:26.950000Z,37.764,14.944
2860,3,ML,2009-12-19T05:53:30.250000Z,37.775,14.954
2861,3,ML,2009-12-19T05:46:18.160000Z,37.78,14.957
2862,3.1,ML,2009-12-19T05:42:43.090000Z,37.77,14.951
2863,3,ML,2009-12-19T05:40:22.990000Z,37.771,14.929
2864,4.3,ML,2009-12-19T05:36:28.790000Z,37.771,14.954
2865,3.1,ML,2009-12-19T05:36:19.000000Z,37.772,14.939
2866,3,ML,2009-12-19T05:27:24.990000Z,37.773,14.932
2867,3.3,ML,2009-12-17T03:43:33.110000Z,43.533,12.981
2868,3.8,ML,2009-12-16T17:47:59.000000Z,37.6,19.5
2869,3.5,ML,2009-12-15T11:49:06.860000Z,38.957,15.572
2870,3.5,ML,2009-12-12T18:51:20.950000Z,43.714,13.237
2871,3,ML,2009-12-11T16:10:51.320000Z,38.767,14.098
2872,3.4,ML,2009-12-11T16:09:41.210000Z,38.737,14.066
2873,3.8,ML,2009-12-10T11:24:26.360000Z,42.074,19.202
2874,3.8,ML,2009-12-10T11:20:53.800000Z,42.098,19.206
2875,3.1,ML,2009-12-04T00:08:01.230000Z,40.537,15.641
2876,3.4,ML,2009-12-02T02:29:46.320000Z,38.68,15.453
2877,3.2,ML,2009-12-01T14:59:55.980000Z,41.892,15.661
2878,3.2,ML,2009-11-29T20:11:01.380000Z,42.336,13.523
2879,3,ML,2009-11-27T22:06:47.560000Z,42.842,17.449
2880,3,ML,2009-11-25T12:51:52.000000Z,40.1,19.8
2881,3.1,ML,2009-11-25T06:20:07.330000Z,38.05,16.449
2882,4.1,ML,2009-11-23T02:27:08.650000Z,39.552,15.55
2883,3.5,ML,2009-11-21T01:49:53.000000Z,40.4,20
2884,3,ML,2009-11-16T22:21:37.860000Z,44.878,11.415
2885,4.1,ML,2009-11-11T03:43:34.000000Z,40.4,19.9
2886,3,ML,2009-11-10T19:26:18.420000Z,42.485,13.376
2887,3.2,ML,2009-11-09T15:28:04.630000Z,38.917,12.774
2888,3.2,ML,2009-11-09T07:39:51.880000Z,39.128,12.795
2889,3.2,ML,2009-11-09T04:06:25.170000Z,44.281,11.024
2890,3.1,ML,2009-11-08T06:50:10.200000Z,37.848,14.556
2891,4.1,ML,2009-11-07T07:10:05.560000Z,37.634,13.851
2892,3.4,ML,2009-11-07T05:44:17.440000Z,42.566,18.595
2893,3,ML,2009-11-05T21:30:11.170000Z,44.011,12.881
2894,4.4,ML,2009-11-01T08:33:15.390000Z,37.514,17.984
2895,3.6,ML,2009-10-29T07:25:44.810000Z,38.516,14.179
2896,3.2,ML,2009-10-29T03:46:41.620000Z,42.788,18.594
2897,3,ML,2009-10-20T01:18:10.000000Z,42.9,18.7
2898,3.3,ML,2009-10-18T23:55:21.670000Z,38.978,15.42
2899,3.6,ML,2009-10-18T08:06:09.670000Z,35.014,14.72
2900,3.3,ML,2009-10-18T03:44:50.080000Z,37.009,15.227
2901,3.1,ML,2009-10-18T02:59:35.890000Z,41.737,13.694
2902,3.1,ML,2009-10-14T19:34:17.350000Z,43.134,13.464
2903,3.9,ML,2009-10-13T13:27:41.990000Z,37.526,18.352
2904,3.4,ML,2009-10-12T20:07:49.000000Z,37.234,15.964
2905,3,ML,2009-10-10T14:55:00.280000Z,36.504,12.748
2906,3.3,ML,2009-10-09T07:05:45.980000Z,37.412,14.455
2907,3.4,ML,2009-10-08T00:53:38.210000Z,41.742,13.7
2908,3.6,ML,2009-10-08T00:51:51.170000Z,41.74,13.696
2909,3,ML,2009-10-07T15:47:24.370000Z,41.727,13.699
2910,3.2,ML,2009-10-07T04:44:30.070000Z,41.736,13.696
2911,3.1,ML,2009-10-06T19:38:09.120000Z,41.737,13.689
2912,3.2,ML,2009-10-04T13:42:06.570000Z,41.874,19.169
2913,3,ML,2009-10-02T05:03:20.110000Z,42.246,13.523
2914,3.2,ML,2009-10-02T00:05:33.630000Z,35.528,13.812
2915,3.2,ML,2009-10-01T06:37:40.000000Z,40.01,19.7
2916,3.2,ML,2009-09-28T02:26:15.470000Z,38.892,12.719
2917,3.5,ML,2009-09-24T02:28:22.010000Z,42.554,16.416
2918,3.1,ML,2009-09-23T13:01:06.220000Z,36.238,13.093
2919,3,ML,2009-09-22T21:18:46.420000Z,42.239,13.509
2920,3.1,ML,2009-09-21T22:01:27.430000Z,42.733,12.475
2921,3,ML,2009-09-18T05:47:56.000000Z,39.9,20
2922,3.2,ML,2009-09-16T20:33:34.000000Z,41.175,19.48
2923,3.4,ML,2009-09-15T22:55:43.980000Z,41.97,14.216
2924,3.4,ML,2009-09-15T09:09:14.000000Z,41.17,19.51
2925,4.3,ML,2009-09-15T08:37:40.000000Z,41.15,19.48
2926,3.9,ML,2009-09-15T03:16:09.670000Z,38.561,14.885
2927,3.1,ML,2009-09-14T05:29:59.110000Z,38.448,11.784
2928,3.1,ML,2009-09-13T10:30:34.500000Z,38.503,12.368
2929,3.2,ML,2009-09-09T11:37:28.000000Z,41.2,19.62
2930,4,ML,2009-09-08T19:39:40.500000Z,43.264,18.004
2931,3.6,ML,2009-09-08T17:19:19.620000Z,38.763,14.065
2932,3.1,ML,2009-08-31T14:09:10.240000Z,42.246,13.515
2933,3,ML,2009-08-31T06:25:42.010000Z,44.18,11.898
2934,3.1,ML,2009-08-26T23:18:28.370000Z,42.584,13.19
2935,3.1,ML,2009-08-25T16:58:02.920000Z,37.801,15.178
2936,3.3,ML,2009-08-23T21:44:54.760000Z,41.91,19.143
2937,3.1,ML,2009-08-22T20:20:38.140000Z,42.58,13.18
2938,3.1,ML,2009-08-21T13:59:51.530000Z,41.895,19.124
2939,3.1,ML,2009-08-20T03:44:07.860000Z,42.225,13.519
2940,3.4,ML,2009-08-17T06:30:41.000000Z,42,19.3
2941,3.1,ML,2009-08-16T07:49:42.910000Z,35.112,15.15
2942,3,ML,2009-08-16T07:11:25.770000Z,42.469,12.703
2943,3.7,ML,2009-08-13T15:49:38.040000Z,41.119,19.528
2944,3.2,ML,2009-08-12T21:09:33.010000Z,38.505,12.349
2945,3.4,ML,2009-08-12T14:51:33.050000Z,42.343,13.319
2946,3,ML,2009-08-11T14:14:26.050000Z,39.04,15.419
2947,3.1,ML,2009-08-08T16:41:35.690000Z,39.441,15.463
2948,3.4,ML,2009-08-07T09:06:23.440000Z,35.829,14.896
2949,3,ML,2009-08-05T12:26:04.500000Z,37.132,15.66
2950,3.1,ML,2009-08-05T12:08:04.460000Z,41.167,14.978
2951,3.8,ML,2009-08-05T06:32:32.000000Z,41.1,19.5
2952,3.2,ML,2009-08-04T21:42:54.650000Z,41.744,14.235
2953,3.2,ML,2009-08-04T16:22:18.740000Z,41.75,14.228
2954,3.7,ML,2009-08-04T16:17:16.390000Z,37.116,15.707
2955,3.2,ML,2009-08-02T22:39:28.340000Z,42.353,13.388
2956,3.3,ML,2009-07-30T05:38:54.460000Z,35.11,15.143
2957,3,ML,2009-07-30T02:58:35.640000Z,35.022,15.155
2958,3.1,ML,2009-07-29T21:58:25.170000Z,35.037,14.864
2959,3,ML,2009-07-29T19:30:03.070000Z,35.041,15.124
2960,4.2,ML,2009-07-28T23:34:55.130000Z,41.397,18.814
2961,3.9,ML,2009-07-28T09:17:36.420000Z,36.678,18.773
2962,3,ML,2009-07-26T19:39:31.590000Z,42.101,15.623
2963,3.1,ML,2009-07-23T22:37:33.000000Z,42.25,13.495
2964,3.5,ML,2009-07-23T00:10:42.550000Z,37.604,14.751
2965,3.2,ML,2009-07-19T12:49:56.460000Z,42.38,13.398
2966,3.1,ML,2009-07-19T06:42:42.160000Z,38.973,15.742
2967,3.1,ML,2009-07-17T11:45:19.000000Z,40.71,19.66
2968,3.2,ML,2009-07-15T19:03:14.490000Z,38.338,14.516
2969,3.1,ML,2009-07-14T04:14:35.050000Z,39.132,14.671
2970,4.1,ML,2009-07-12T14:48:20.390000Z,40.237,19.586
2971,3,ML,2009-07-12T10:54:42.870000Z,42.314,13.373
2972,3.2,ML,2009-07-08T14:39:01.950000Z,39.111,15.479
2973,3,ML,2009-07-06T23:09:33.500000Z,42.559,13.191
2974,3.1,ML,2009-07-06T07:02:18.730000Z,42.452,13.312
2975,3.4,ML,2009-07-05T12:40:21.000000Z,41.4,19.5
2976,3.2,ML,2009-07-05T07:14:33.000000Z,40.8,19.7
2977,3.3,ML,2009-07-03T23:12:55.180000Z,42.287,13.394
2978,3.6,ML,2009-07-03T01:14:07.260000Z,42.319,13.366
2979,3.3,ML,2009-07-01T17:58:54.140000Z,38.342,15.006
2980,3.5,ML,2009-06-30T00:38:10.460000Z,42.565,13.188
2981,3,ML,2009-06-29T06:02:45.390000Z,42.459,13.371
2982,3.2,ML,2009-06-29T05:54:33.810000Z,42.462,13.366
2983,3,ML,2009-06-28T02:47:53.970000Z,42.57,13.192
2984,3.1,ML,2009-06-27T13:11:16.740000Z,40.549,19.626
2985,3.5,ML,2009-06-26T07:14:30.190000Z,42.563,13.191
2986,3.3,ML,2009-06-25T23:31:54.690000Z,43.254,13.09
2987,3.3,ML,2009-06-25T16:14:57.130000Z,42.568,13.189
2988,3.2,ML,2009-06-23T20:58:50.380000Z,42.441,13.349
2989,3.6,ML,2009-06-23T08:35:08.560000Z,42.466,13.352
2990,3.1,ML,2009-06-22T22:49:20.280000Z,42.441,13.333
2991,3,ML,2009-06-22T15:16:13.190000Z,42.56,13.195
2992,3.3,ML,2009-06-21T16:31:11.080000Z,42.563,13.192
2993,4.8,ML,2009-06-21T11:20:03.030000Z,43.394,17.339
2994,3.8,ML,2009-06-21T10:54:37.370000Z,44.232,15.419
2995,3.2,ML,2009-06-21T00:55:17.320000Z,42.281,13.479
2996,3.1,ML,2009-06-20T17:25:36.360000Z,38.924,15.424
2997,3,ML,2009-06-20T05:41:16.050000Z,42.324,13.371
2998,3.2,ML,2009-06-19T19:47:09.530000Z,42.298,13.382
2999,3.6,ML,2009-06-18T11:55:17.420000Z,44.557,10.558
3000,3.1,ML,2009-06-16T18:52:57.910000Z,42.289,13.396
3001,3.1,ML,2009-06-15T14:43:09.920000Z,40.073,19.952
3002,3.4,ML,2009-06-14T05:12:50.950000Z,41.338,19.577
3003,3.5,ML,2009-06-12T00:05:44.000000Z,43.5,17.3
3004,3.3,ML,2009-06-11T07:04:49.920000Z,42.33,13.437
3005,3.3,ML,2009-06-09T10:37:59.620000Z,43.506,10.557
3006,3.1,ML,2009-06-04T12:40:31.840000Z,42.247,13.546
3007,3.1,ML,2009-05-31T09:09:49.530000Z,42.265,13.554
3008,3,ML,2009-05-31T03:36:19.430000Z,42.378,13.385
3009,3,ML,2009-05-26T21:17:55.220000Z,35.114,15.111
3010,3.4,ML,2009-05-25T16:37:28.190000Z,42.269,13.567
3011,3,ML,2009-05-23T20:42:54.320000Z,44.517,15.598
3012,3.2,ML,2009-05-23T17:24:22.470000Z,42.5,13.304
3013,3,ML,2009-05-21T03:19:43.550000Z,35.05,15.123
3014,3.1,ML,2009-05-21T02:04:32.430000Z,42.453,13.385
3015,3,ML,2009-05-20T14:31:17.260000Z,35.06,15.08
3016,3.5,ML,2009-05-14T20:30:54.990000Z,42.372,13.329
3017,3.5,ML,2009-05-14T06:32:33.760000Z,42.488,13.405
3018,3.4,ML,2009-05-13T14:13:47.910000Z,37.683,15.18
3019,3.5,ML,2009-05-11T16:59:04.050000Z,42.489,13.377
3020,3.5,ML,2009-05-09T09:09:40.030000Z,42.346,13.358
3021,3,ML,2009-05-08T13:53:34.670000Z,42.463,13.299
3022,3.3,ML,2009-05-08T01:02:47.430000Z,42.264,13.576
3023,3,ML,2009-05-07T21:43:40.630000Z,41.668,14.815
3024,3.2,ML,2009-05-05T18:03:41.710000Z,42.268,13.501
3025,3.1,ML,2009-05-05T10:44:03.890000Z,42.281,13.485
3026,3.1,ML,2009-05-03T13:07:04.300000Z,42.33,13.475
3027,3.2,ML,2009-05-03T05:14:43.200000Z,42.36,13.384
3028,3.2,ML,2009-05-02T20:15:00.720000Z,42.291,13.492
3029,3.1,ML,2009-05-02T02:21:02.000000Z,42.485,13.357
3030,3.2,ML,2009-05-01T21:55:47.000000Z,42.9,17.5
3031,3.7,ML,2009-05-01T21:39:36.000000Z,42.8,17.4
3032,3.3,ML,2009-05-01T20:34:44.550000Z,42.336,13.486
3033,3.2,ML,2009-05-01T18:29:26.000000Z,42.9,17.4
3034,3,ML,2009-05-01T07:53:56.940000Z,38.18,14.866
3035,3.1,ML,2009-04-30T09:13:55.050000Z,42.355,13.425
3036,3,ML,2009-04-29T08:57:42.780000Z,42.25,13.491
3037,3,ML,2009-04-27T17:11:11.600000Z,41.982,14.123
3038,3.1,ML,2009-04-27T09:42:15.650000Z,38.068,15.079
3039,3.2,ML,2009-04-26T17:56:05.990000Z,42.455,13.386
3040,3,ML,2009-04-26T16:11:13.200000Z,42.358,13.427
3041,3,ML,2009-04-26T04:50:18.760000Z,37.237,14.087
3042,3.1,ML,2009-04-25T11:13:04.890000Z,42.418,13.344
3043,3.1,ML,2009-04-25T10:15:36.210000Z,37.646,16.349
3044,3.2,ML,2009-04-25T02:08:23.500000Z,42.29,13.457
3045,3,ML,2009-04-24T22:51:29.500000Z,42.265,13.505
3046,3,ML,2009-04-24T15:53:45.290000Z,42.301,13.456
3047,3.1,ML,2009-04-24T14:24:07.540000Z,42.382,13.39
3048,3.2,ML,2009-04-24T13:38:53.430000Z,42.519,13.345
3049,3,ML,2009-04-24T04:36:17.130000Z,42.254,13.472
3050,3.1,ML,2009-04-23T16:03:53.130000Z,38.903,12.727
3051,3.6,ML,2009-04-22T12:32:25.310000Z,42.576,12.833
3052,3.1,ML,2009-04-21T22:26:30.560000Z,41.992,14.013
3053,3.2,ML,2009-04-21T16:20:56.900000Z,42.52,13.307
3054,3.3,ML,2009-04-21T01:25:23.880000Z,44.199,15.983
3055,3,ML,2009-04-20T11:43:06.720000Z,42.272,13.502
3056,3.2,ML,2009-04-20T07:13:14.530000Z,42.412,13.36
3057,3,ML,2009-04-20T02:22:16.040000Z,42.377,13.322
3058,3,ML,2009-04-18T13:03:08.790000Z,42.34,13.517
3059,3.3,ML,2009-04-18T11:07:21.660000Z,42.259,13.491
3060,3,ML,2009-04-16T16:11:37.870000Z,42.543,13.291
3061,3.4,ML,2009-04-16T05:44:54.470000Z,42.297,13.416
3062,3.1,ML,2009-04-15T19:55:57.670000Z,42.464,13.379
3063,3.2,ML,2009-04-15T19:36:44.900000Z,42.514,13.312
3064,3,ML,2009-04-15T15:23:46.160000Z,42.46,13.371
3065,3,ML,2009-04-15T11:44:40.610000Z,42.281,13.472
3066,3.1,ML,2009-04-14T20:53:09.070000Z,42.538,13.294
3067,3.1,ML,2009-04-14T09:08:06.990000Z,42.251,13.473
3068,3.1,ML,2009-04-13T21:22:59.180000Z,38.57,13.167
3069,3,ML,2009-04-13T21:19:52.470000Z,42.508,13.365
3070,3,ML,2009-04-13T20:08:24.500000Z,42.355,13.36
3071,3.3,ML,2009-04-13T11:39:57.550000Z,39.525,16.392
3072,3,ML,2009-04-13T08:41:08.200000Z,42.267,13.504
3073,3,ML,2009-04-13T07:08:30.030000Z,42.262,13.483
3074,3.1,ML,2009-04-13T01:01:44.450000Z,42.237,13.499
3075,3.3,ML,2009-04-12T18:05:16.840000Z,42.384,13.388
3076,3.1,ML,2009-04-12T16:35:53.850000Z,42.51,13.37
3077,3.2,ML,2009-04-12T03:29:35.490000Z,42.535,13.306
3078,3,ML,2009-04-11T19:53:53.920000Z,42.336,13.513
3079,3.2,ML,2009-04-11T15:42:29.280000Z,42.523,13.317
3080,3,ML,2009-04-11T13:56:01.720000Z,42.395,13.352
3081,3,ML,2009-04-11T12:28:39.550000Z,42.384,13.399
3082,3.3,ML,2009-04-11T07:04:14.420000Z,42.382,13.409
3083,3.2,ML,2009-04-11T06:57:02.550000Z,42.388,13.405
3084,3.1,ML,2009-04-11T06:13:26.900000Z,42.47,13.419
3085,3.3,ML,2009-04-11T05:39:00.200000Z,42.386,13.418
3086,3.1,ML,2009-04-10T19:18:39.700000Z,42.339,13.361
3087,3.2,ML,2009-04-10T19:07:21.070000Z,42.369,13.399
3088,3.3,ML,2009-04-10T15:22:43.390000Z,42.245,13.483
3089,3,ML,2009-04-10T15:07:20.850000Z,42.352,13.325
3090,3.2,ML,2009-04-10T11:53:09.260000Z,42.239,13.487
3091,3.1,ML,2009-04-10T06:41:31.240000Z,42.516,13.341
3092,3,ML,2009-04-10T04:39:16.690000Z,42.443,13.41
3093,3.3,ML,2009-04-10T04:33:04.350000Z,42.45,13.378
3094,3,ML,2009-04-09T22:11:32.740000Z,42.518,13.286
3095,3,ML,2009-04-09T22:10:41.140000Z,42.383,13.333
3096,3,ML,2009-04-09T21:09:48.960000Z,42.509,13.336
3097,3.3,ML,2009-04-09T20:47:01.280000Z,42.495,13.321
3098,3.3,ML,2009-04-09T15:18:14.540000Z,42.299,13.491
3099,3,ML,2009-04-09T13:32:17.900000Z,42.506,13.277
3100,3.1,ML,2009-04-09T13:18:34.260000Z,42.342,13.261
3101,3.2,ML,2009-04-09T13:00:29.000000Z,42.303,13.461
3102,3,ML,2009-04-09T09:31:06.850000Z,42.355,13.389
3103,3,ML,2009-04-09T05:09:07.110000Z,42.383,13.321
3104,3,ML,2009-04-09T04:36:12.600000Z,42.506,13.382
3105,3.2,ML,2009-04-09T04:35:09.410000Z,42.453,13.442
3106,3.2,ML,2009-04-09T04:29:45.340000Z,42.501,13.336
3107,3.2,ML,2009-04-09T03:41:55.600000Z,42.507,13.337
3108,3,ML,2009-04-09T03:18:43.070000Z,42.512,13.356
3109,3.2,ML,2009-04-09T02:37:26.600000Z,42.496,13.344
3110,3,ML,2009-04-09T02:35:16.770000Z,42.226,13.501
3111,3.1,ML,2009-04-09T02:33:52.750000Z,42.238,13.486
3112,3,ML,2009-04-09T01:25:51.160000Z,42.508,13.369
3113,3.4,ML,2009-04-09T00:57:07.600000Z,42.508,13.376
3114,3.4,ML,2009-04-08T23:18:06.520000Z,42.386,13.331
3115,3,ML,2009-04-08T22:19:56.150000Z,42.363,13.393
3116,3.3,ML,2009-04-08T21:11:04.620000Z,42.295,13.563
3117,3.1,ML,2009-04-08T20:06:03.030000Z,42.287,13.487
3118,3.4,ML,2009-04-08T17:58:35.870000Z,42.366,13.419
3119,3,ML,2009-04-08T13:58:13.390000Z,42.288,13.495
3120,3.1,ML,2009-04-08T13:02:28.300000Z,42.502,13.367
3121,3.4,ML,2009-04-08T10:34:09.440000Z,42.347,13.383
3122,3,ML,2009-04-07T22:43:42.500000Z,42.319,13.486
3123,3.1,ML,2009-04-07T22:29:50.820000Z,42.279,13.481
3124,3,ML,2009-04-07T20:40:46.340000Z,42.346,13.346
3125,3.2,ML,2009-04-07T20:24:54.000000Z,39.185,16.809
3126,3.3,ML,2009-04-07T17:48:41.660000Z,42.358,13.531
3127,3.5,ML,2009-04-07T13:49:52.070000Z,41.406,19.435
3128,3.1,ML,2009-04-07T12:42:07.070000Z,42.288,13.394
3129,3.4,ML,2009-04-07T12:29:27.470000Z,42.455,13.413
3130,3.1,ML,2009-04-07T10:29:10.730000Z,42.331,13.406
3131,3.1,ML,2009-04-07T09:42:30.250000Z,42.386,13.332
3132,3.8,ML,2009-04-07T09:30:56.570000Z,42.332,13.371
3133,3.4,ML,2009-04-07T09:29:12.440000Z,42.341,13.364
3134,3.7,ML,2009-04-07T09:24:56.670000Z,42.343,13.391
3135,3.4,ML,2009-04-07T08:00:52.480000Z,42.383,13.398
3136,3.1,ML,2009-04-07T06:15:07.530000Z,42.375,13.322
3137,3.3,ML,2009-04-07T05:03:46.960000Z,42.462,13.421
3138,3.2,ML,2009-04-07T04:12:31.840000Z,42.456,13.415
3139,3,ML,2009-04-07T02:12:19.390000Z,42.268,13.577
3140,3,ML,2009-04-07T01:52:03.590000Z,42.46,13.406
3141,3.1,ML,2009-04-07T01:23:42.210000Z,42.451,13.406
3142,3.2,ML,2009-04-06T23:49:34.060000Z,42.359,13.397
3143,3.1,ML,2009-04-06T23:23:54.140000Z,42.462,13.391
3144,3.3,ML,2009-04-06T21:58:58.020000Z,42.386,13.331
3145,3.1,ML,2009-04-06T20:03:34.370000Z,42.229,13.497
3146,3.1,ML,2009-04-06T17:40:04.420000Z,42.384,13.315
3147,3.2,ML,2009-04-06T16:57:26.010000Z,42.349,13.316
3148,3,ML,2009-04-06T16:27:07.270000Z,42.328,13.47
3149,3,ML,2009-04-06T15:54:20.370000Z,42.374,13.338
3150,3.4,ML,2009-04-06T14:14:39.140000Z,42.359,13.35
3151,3,ML,2009-04-06T14:00:36.070000Z,42.335,13.356
3152,3.1,ML,2009-04-06T13:25:24.570000Z,42.324,13.392
3153,3.2,ML,2009-04-06T13:14:04.620000Z,42.232,13.492
3154,3,ML,2009-04-06T13:13:31.110000Z,42.388,13.346
3155,3.3,ML,2009-04-06T12:55:16.680000Z,42.364,13.346
3156,3.5,ML,2009-04-06T10:36:18.100000Z,42.338,13.402
3157,3.2,ML,2009-04-06T10:04:46.270000Z,42.359,13.353
3158,3.3,ML,2009-04-06T09:59:29.180000Z,42.324,13.393
3159,3.1,ML,2009-04-06T09:47:06.200000Z,42.408,13.378
3160,3.1,ML,2009-04-06T09:31:51.120000Z,42.322,13.46
3161,3.1,ML,2009-04-06T09:30:12.550000Z,42.355,13.333
3162,3.3,ML,2009-04-06T08:40:14.080000Z,42.361,13.363
3163,3.3,ML,2009-04-06T07:39:41.370000Z,42.322,13.382
3164,3.1,ML,2009-04-06T07:28:45.460000Z,42.341,13.398
3165,3,ML,2009-04-06T07:24:22.500000Z,42.32,13.393
3166,3,ML,2009-04-06T07:21:19.880000Z,42.296,13.423
3167,3,ML,2009-04-06T07:20:04.060000Z,42.29,13.42
3168,3,ML,2009-04-06T06:52:12.430000Z,42.374,13.35
3169,3.2,ML,2009-04-06T06:48:15.310000Z,42.296,13.382
3170,3.3,ML,2009-04-06T06:21:06.310000Z,42.32,13.385
3171,3.2,ML,2009-04-06T05:50:36.650000Z,42.303,13.482
3172,3.2,ML,2009-04-06T05:28:52.170000Z,42.242,13.486
3173,3.2,ML,2009-04-06T05:15:29.060000Z,42.474,13.397
